TWEET_ID	TEXT	SENTIMENT	sentiment
1224752278684491784	wa zawiadamiam wszelki wypadek przysza paczka otwierać koronawiru wuhan 	brak	0
1224752476848521223	wiadomość coronaviru koronawiru wuhan każdego dla pesymistów odnotowano ozdrowień 	brak	0
1224756699237691393	poza wuhan wciąż wielomilionow miasto statystyczni ludzi umierają 	brak	-1
1224758437827022851	to tyle chodzi zapewnienia rządu odosobnieniu polaków wrócili wuhan 	brak	0
1224759774631399430	wuhan karetek zabrako 	brak	1
1224763348736188416	asizo fumana coronaviru apho kweziwani 	brak	0
1224765219907555331	użyteczni idioci akcji chiński wiru wuhan via 	brak	-1
1224766084542291969	ciaa leżąc oddziaach óżkami recepta hamowani roznoszenia wirusa wuhan 	brak	0
1224766365321572352	wideo sądowa anarchia macron polsc koontz przewidzia wuhan lat 	brak	0
1224767317193740289	wuhan hubei pewno stanach izraeludo szkoy niedostateczni geografii 	brak	0
1224767448169242624	chini zaniżają liczbę zgonów wuhanpneumonia wuhan wuhanoutbreak koronoviru koronawiru coronaviru 	brak	0
1224772624414388224	polaków ewakuowanych niedzielę chińskiego miasta wuhan wbrew zapewnieniom rządu objęto szczególną ochr 	brak	0
1224774929754750977	factchecekerów walczących fakenew temat coronaviru przybywa na caym świeci ciągu dni weryfi 	brak	0
1224775450322440193	wącza walki wirusem wuhan ema zachęca kontaktu naukowców pracujących produktami 	brak	0
1224777284554559489	ponoć broń ostatnio widziana bya wuhan teraz wiemi czym miel 	brak	0
1224781900897755137	to korona wirustylko tysięci anten wuhan krematorium postawili dni szpit 	brak	0
1224785699108462592	pierwsi pacjenc ncov zostali przyjęci szpitala óżek wuhan ramach szeroko zakrojonych wysi 	brak	0
1224786139317293056	cwtv subskrypcji musisz wiedzieć wuhan iran odszkodowania temati via 	brak	0
1224786149434187777	prof maria majewska koronawiru chińskiego wuhan szczepionki bron biologiczna 	brak	0
1224786585499185152	tak waśni byo potem dywanow naloti wuhan zrzucając ston 	brak	0
1224787360308715522	przydać coronaviru 	brak	-1
1224790087277469697	sytuacja krytyczna list chińskiego pastora wuhan strefi zero koronawirusa chrześcijan 	brak	0
1224790263257800704	koronawiru wuhan who pandemii tak akurat nikt 	brak	1
1224791311426969604	radio zet koronawiru ogólnodostępnym oddzial tak rząd odizolowa polaków wuhan polska sużba zdrowia 	brak	0
1224791336714481675	oczekiwani wyniki badań polaków ewakuowanych wuhan 	brak	0
1224793983437561856	hahahahahhahai have pneumonia 	brak	0
1224794012567179266	wiadomosci wuhan ludzi uciekli wirusem zostawili zwierzęta zagrożon tysiąc ps 	brak	-1
1224798542407065601	pojedynczych pierwszych przypadków obecnej epidemii wuhan minęi miesiąc doszo sytu 	brak	-1
1224799714496917505	wtylewizji podoba oznaczeni po doem coronaviru polsc 	brak	0
1224800859055370241	kwarantanna polsku przywiezieni wuhan ogólnodostępnej części szpitala 	brak	-1
1224801762571366403	epidemia koronawirusa wuhan doprowadzi pokaźnych strat ekonomicznych 	brak	0
1224802262800896001	przywiezieni wuhan leżą ogólnodostępnym skrzydl szpitala 	brak	-1
1224803429085843458	dopiero wróciam domku chińskiego mia odbyć wywiad szefem uniwersytetu wuhan odpowi 	brak	0
1224803480000454665	no przewidzi próbują rakiem wycofać rosja ujawnia lekarstwo coronaviru 	brak	0
1224806804082872322	potworn krzyki okien mieszkań wuhan koronawiru chini damianchen 	brak	0
1224807183868747777	szpital wuhan piękna pokazucha 	brak	-1
1224808561928298496	związku wykryciem coronaviru koronawiru luksusowi wycieczkowiec diamond princess zamieni luksusow 	brak	0
1224815843961397253	widz jakieś przecieki wuhan mnóstwem zwok szpitalach plu udostępnić obiekti publiczn 	brak	-1
1224817766072487936	coronaviru przepraszam 	brak	0
1224818018292838400	jeśli prawda niebyway skandal pisowsci zarządci lotu ryzykują życiem zdrowiem polaków coronaviru 	brak	-1
1224820654328905730	who pandemii koronawirusa wuhan via związkowi polish daili news 	brak	0
1224823794835054592	to coronaviru zabija ludzi okrutni osobi sabych nerwach proszę filmu ogląday 	brak	0
1224824751127920640	tylko leć wuhan tam ostatnio nietoperz dobrej renomi 	brak	1
1224826274222411776	osób podlaskim kwarantanni domowej coronaviru 	brak	0
1224827017755054083	nadal niewiel wiadomo ncov koronawiruscoronaviru lekarz wirusolodzi ostrzegają istniej ryzyko 	brak	0
1224827680333488132	koronawiru wuhan who pandemii 	brak	1
1224829511692357632	zarażonych zmaro coronaviru wuhan koronawiru coronaoutbreak wuhanpnemonia ncov 	brak	0
1224830008499277830	lg miss mwc due coronaviru 	brak	0
1224831309861646336	komentarz tygodnia puapc epidemii wuhan via 	brak	0
1224833823126454274	video wstrząsając nagrani szpitala wuhan worki ciaami chorzi walka życi 	brak	-1
1224835371625799680	bilan coronaviru potwierdzon przypadki czego chinach osób zmaro osobi uznaj 	brak	0
1224836844959010818	niez nagrani drone footag show wuhan under lockdown 	brak	1
1224837141127102464	osobiści wykluczam wpyw nietoperzi bazaru wuhan rozwój wirusa mam 	brak	0
1224837988460498944	potwierdzonych coronaviru luksusowym wycieczkowcu ludźmi pokadzi wybrzeżi japonii tygodni 	brak	0
1224838118223884288	snake could be the sourc of wuhan coronaviru outbreak węże chiński krait chińska kobra pierw 	brak	1
1224838378555920385	czi prawda polaci wrócili wuhan obserwacji wrocawiu przebywają miejscupiętrz 	brak	-1
1224839387650887680	czi prawda polaci wrócili wuhan obserwacji wrocawiu przebywają miejscu 	brak	-1
1224839474871459841	rząd ekwador potwierdza negatywn wyniki testu coronaviru podejrzanego pacjenta via bno nard 	brak	0
1224839857488506881	dodatkowych szpitali istniejacych budynkach szkó centrów konferencyjnych wuhan lutego zwyka grypa 	brak	0
1224840188649779202	komentarz tygodnia puapc epidemii wuhan via 	brak	0
1224844894675578890	ncov koronawiruscoronaviru potwierdzonych przypadków caym świeci podejrzanych przyp 	brak	0
1224845083914141696	wzrost ciągu dobi liczbi stwierdzonych przypadków wirusa wuhan świeci teraz śmierci 	brak	0
1224847986510958593	jestem szoku coronaviru rozrasta zarażonych zmarych przyspieszapamięta 	brak	-1
1224848607985250307	tryna get coronaviru hmu 	brak	1
1224850617111322624	kolejn dane spywają aktualna liczba coronaviru case of which in critic condit pan 	brak	0
1224853867344617474	bileti sprzedawa lot znaczenia osobi zarażon ncov koronawiruscoronaviru 	brak	0
1224856384937906176	testi ncov koronawiruscoronaviru dotari polski badani wykonać warszawi ul 	brak	0
1224859034316083202	bardzo ciekaw fakti niewygodn pytania warto koronawiru 	brak	0
1224860093654687745	wczoraj wydawao liczba przypadków ncov koronawiruscoronaviru granicą malej 	brak	0
1224864547254697985	chinach przypadków ncov koronawiruscoronaviru większość nowych wuhan jeszcz dzi 	brak	0
1224873533559332864	lg zte withdraw from mwc due coronaviru notebookcheck news tech 	brak	1
1224873537493536769	kolejn paleti masek kombinezonów wuhan czasach koronawiru polska firma kupia chin sp 	brak	0
1224876673235083265	coronaviru szn 	brak	0
1224881003317157890	ekonomiczni potencja coronavirusa obejrzeć warto ncov cc 	brak	0
1224885246904061952	liczba osób zmarych zakażeniu nowym koronawirusem wzrosa koronaviru koronawiru coronaviru 	brak	0
1224886088642117632	do dezynfekcji tereni epidemii chińczyci zaczęli wykorzystywać droni koronaviru koronawiru coronaviru 	brak	0
1224886992086937601	ncov koronawiruscoronaviru okoo poważni chorych wymagają stosunkowo intensywnej 	brak	0
1224893403630051328	zaczynami widzieć nowych przypadków ncov koronawiruscoronaviru nabytego chinami przyp 	brak	0
1224898638603747328	oni wańka wstańka coronaviru nigdi wiadomo pojawią 	brak	0
1224924167037952000	amerykański pisarz lat swojej powieści przepowiedzia wirusa wuhan 	brak	0
1224926546349252610	dziś ministerstwi zdrowia zostaną ogoszon wyniki badań polaków wrócili chińskiego wuhan 	brak	0
1224928566741274624	epidemia coronaviru ncov aktualizacja zachorowania chini niepokojąci wzrost wczoraj re 	brak	0
1224932457369292802	wojna usa chinami jawna zieloni ludzik coronaviru zabija azjatów 	brak	-1
1224935750980067329	coronaviru chini zmaro zarażonych porann wiadomości 	brak	0
1224937791173337088	wojewoda ewakuowanych wuhan nie powodów niepokoju 	brak	1
1224944184689352705	coronaviru koronaviru koronowiru ncov ncv chini zakażeni osobi zmaro osó 	brak	0
1224944701180203009	chini rośni liczba ofiar śmiertelnych koronawirusa now informacj wuhan koronawiru tvrepublika 	brak	0
1224946435046723586	polaków ewakuowanych niedzielę chińskiego miasta wuhan wbrew zapewnieniom rządu objęto szczególną ochro 	brak	0
1224950280091045890	aktualni świeci ludzi zarażonych wirusem wuhan 	brak	-1
1224950345744470017	polecam tępa dzido wycieczkę wuhan powrót najwyżej drewnianej skrzyni jakim cudem ludz 	brak	0
1224952554183725061	po japonii hong kong wpuści wycieczkowca swojego portu powodu zagrożenia coronaviru na poka 	brak	0
1224952756437504000	coronaviru ncov dynamika wzrostu ozdrowieńców daje nadzieję 	brak	0
1224953572627869699	polaci wuhan umieszczeni ogólnodostępnym skrzydl wrocawskiego szpitala 	brak	-1
1224954371047329793	ponoć polak wróci samolotem wuhan docenci peen szacunek kapitan opuszcza tonącego okrętu 	brak	0
1224958328465477632	minut wyniki badań osób przyleci wuhan 	brak	-1
1224960094388903936	te super szybko wybudowan szpital wuhan przypominają więzieni krematoria 	brak	0
1224961207481831424	koronawiru dziś poznami wyniki badań ewakuowanych wuhan 	brak	0
1224962263087534081	rosja stworzya most powietrzni pomiędzi chińskim wuhan miejscem kwarantanni syberii 	brak	0
1224964634437914626	radio zet koronawiru ogólnodostępnym oddzial tak rząd odizolowa polaków wuhan 	brak	0
1224966627005026304	nie przypadku coronawiru polaków wrócili wuhan 	brak	0
1224966738053300225	wiceminist mz przebadan próbki pobran osób niedziel wróciy wuhan 	brak	-1
1224966902814007296	ministerstwo zdrowia żadnej próbek pobranych polaków wrócili wuhan stwierdzono koronawirusa 	brak	0
1224967115683307522	żadnej próbek pobranych polaków wrócili wuhan stwierdzono obecności koronawiru 	brak	0
1224967140819816449	wiceminist zdrowia żadnej badanych próbek osób wróciy wuhan stwierdziliśmi koronawirusa 	brak	0
1224967452372754433	mz zakończyliśmi badania próbek polaków wrócili wuhan brak śladów koronawirusa ale zostają obs 	brak	-1
1224967594618359808	piln wiceminist zdrowia żadnej badanych próbek osób wróciy wuhan stwierdziliśmi kor 	brak	0
1224967976287338497	polaci ewakuowani wuhan nosicielami koronawirusa 	brak	0
1224969151397101569	zarażenia prowincją hubei coronaviru koronawiru 	brak	0
1224969193713491968	wyniki testów polaków wuhan ujemn 	brak	0
1224969368892854272	miasto wuhan zaczęa epidemia posiada laboratoria zajmując produkcja broni biologicznej wiru móg wydostać 	brak	-1
1224969760758292480	zarażenia chini coronaviru koronawiru 	brak	0
1224969968778870784	koronawiru coronaviru kobieta wuhan mówi ufaj rządowemu raportowi 	brak	1
1224971769246818305	ojej żadna osób wróciy wuhan koronawirusa drogi proszę przyjąć kondolencj 	brak	0
1224971773290123265	piln wiceminist zdrowia żadnej badanych próbek osób wróciy wuhanu 	brak	-1
1224971988202131459	piln wiceminist zdrowia żadnej badanych próbek osób wróciy wuhan stwierdziliśmi 	brak	-1
1224972244541157376	po wykryciu koronawiru coronaviru kolejnych pasażerów wycieczkowiec diamond proncess zamieni stat 	brak	0
1224972563693981696	mz żadnej próbek osób wróciy wuhan wykryto koronawirusa 	brak	0
1224972721953570816	lekarz wuhan pierwszi ostrzega epidemii mia badań wyników negatywnych wczoraj 	brak	0
1224972890531139587	piln wiceminist zdrowia żadnej badanych próbek osób wróciy wuhan stwierdziliśmi koron 	brak	0
1224972984450015232	mapa wystepowani coronaviru 	brak	0
1224973801865252865	żadnej przebadanych próbek pobranych osób wróciy chińskiego wuhan stwierdziliśmi obecności 	brak	-1
1224973881984897024	wkraska ewakuowanych wuhan polakach przebadan próbki day wynik ujemni 	brak	0
1224974095240060928	podobno byo podejrzeni coronaviru lotnisku 	brak	0
1224978528862601216	tygodni bezpatnego urlopu tyś pracowników linii lotniczych cathi pacif coronaviru 	brak	0
1224978949295476736	najnowsz informacj nt stanu zdrowia polaków wrócili wuhan 	brak	0
1224978958275555328	lecimi wietnamu coronaviru nadchodz 	brak	0
1224979524850462721	przegląd internetowi lutego procedura postępowania przypadku podejrzenia zarażenia wirusem wuhan 	brak	0
1224979589925167104	emocj wokó podpisu pad wirusa wuhan polityczna polska poowi pierwszej dekadi lutego 	brak	0
1224983465172533250	nic gupszego znajdzieci coronaviru weganizm 	brak	-1
1224983641622708224	życi krawędzi jedną nogą grobi drugą skórce banana coronaviru aliexpress 	brak	0
1224983759868649473	wkraska ewakuowanych wuhan polakach przebadan próbki day wynik ujemni ws 	brak	0
1224983964357746688	wiru wuhan dociera świadomości spoecznej politycznej dotar tylko nieco 	brak	0
1224984646041120769	wystarczi powiesz wuhan odskoczą oparzeni można 	brak	0
1224986460471930880	śmiertelność wirusa wuhan wyższa spodziewano 	brak	0
1224987390642737152	polaci wuhan umieszczeni ogólnodostępnym skrzydl wrocawskiego szpitala 	brak	-1
1224988320717033473	wuhan wyjezdzaja pociagi towarami rosji europi wyjeżdżają wzgledu kwaranta 	brak	0
1224989524889161728	polaci wuhan umieszczeni ogólnodostępnym skrzydl wrocawskiego szpitala wygląda 	brak	-1
1224989876925407234	wiceminist zdrowia poinformowa stani polaków wuhan 	brak	0
1224990103887654913	pana zdaniem porządku polaci wuhan umieszczeni ogólnodostępnym skrzydl 	brak	-1
1224992520985292800	woli ścisości coronaviru prostu rodzaj rodzini sar np tegoroczni wiru nazwi 	brak	0
1224995864478920705	to nieważn rzeczywistość do wróbli poszo info pacjenc wuhan będ 	brak	0
1224997366652186624	model the coronaviru epidem spread in citi with python postujeautomat rstatspl więcej fbdanean 	brak	0
1224997572592504832	nad wuhan unosi mga to smog śmierci dym krematoriów pali ciaa ofiar koronawirusa 	brak	0
1224998415001620481	żadna osób wróciy wuhan wykazuj objawów infekcji 	brak	0
1225000624137199616	wuhan koronaviru kompilacja różnych wideo udostępnionych mieszkańców regionów chi 	brak	0
1225003813293170689	powodu coronaviru zaczęi atakirasistowski niemci wobec osób azjatyckim pochodzeniu wyglądzi ocz 	brak	-1
1225004960649109505	tak armia tajwanu dezynfekowaa samolot pojazdi przywiozi tajwańczyków ewakuowanych wuhan 	brak	0
1225007209068879877	waldemar kraska polaków wuhan stwierdzono koronawirusa 	brak	0
1225008289701945344	polsc pacjenc podejrzani zakażeni coronaviru ncov muszą uciekać szpitala domu wadz sani 	brak	-1
1225008854095802368	wg danych umiera trzech chorych coronaviru koronawiru ncov epidem epidemiacoronaviru 	brak	0
1225010331086467073	qgen qia qiagen coronaviru ncov germanbiotech dsseldorf hilden 	brak	0
1225014705959378946	są wyniki osób niedziel wróciy polski wuhan koronawiru 	brak	0
1225016777115160577	żadnej przebadanych próbek pobranych osób wróciy chińskiego wuhan stwierdzono obecności koron 	brak	0
1225016961597366272	no ciekawi zaczyna dziać coronaviru 	brak	-1
1225018734063915009	coraz zakażeń koronawirusem chinami izolacji wieszwięcej koronawiru wuhan 	brak	0
1225019758124437510	na facebooku filmik pokazują wygląda targ wuhan zabijani zwierząt niesteti 	brak	0
1225019808103706625	kobieta wystraszya niedoszego gwaciciela kaszląc mówiąc pochodzi wuhan koronawiru 	brak	0
1225020390088617988	letni chopiec posz biura spraw obywatelskich wuhan zożyć wniosek przyjęci sierocińca per 	brak	0
1225022526574792704	chini koronawiru ncov organizmi noworodka godzin narodzinach wuhan 	brak	0
1225025002795421696	coronaviru wordlwid stat 	brak	0
1225025388339920897	uaktualnioni wykr pokazująci różnice przebiegu epidemii coronaviru ncov sar świńskiej 	brak	0
1225025514282323968	zobacz pokazuj powiązania naukowców laboratorium wuhan wcześniejsz badania 	brak	-1
1225027276099727360	przyrost przypadków śmiertelnych informacji wuhan wynika rejestrowan wyączni przypadk 	brak	0
1225027937709314049	nowonarodzon godzinn niemowlę wuhan zdiagnozowan ncov koronawiruscoronaviru to przypadek 	brak	0
1225029027364253697	odwoali chiński woln xd pani napisaa martwić coronaviru 	brak	0
1225030164855304192	rosjani ewakuowani wuhan trafiają ogrodzonego ośrodka syberia 	brak	0
1225032751381958657	izolatc szpitala szczecini przebywa mężczyzna studiuj chinach rejonu wuhan wraca wietnam 	brak	-1
1225033601466675201	dean koontz przewidzia wirusa wuhan napisa lat wp ksiażki 	brak	0
1225033727115497474	jakbi chcia wiedzieć pl sprowadza coronaviru zapraszam poczytania poznań dziękuj prezyd 	brak	-1
1225034358547013632	leci pasażerem podejrzanym koronawirusa sanepid monitoruj stan koronawiru coronaviru szczecin 	brak	0
1225038165771198464	chińsci lekarz szpitala dziecięcego wuhan ostrzegają kobieti ciążi zakażon koronawirusem ncov 	brak	0
1225040375112400898	minist zdrowia mówi koronawirusi wuhan podatku cukrowym wpywi sieci zdrowi czowieka problem 	brak	0
1225043459502940162	jeśli wciska kit wiru mniejsza grypa przeczytajci relację rodzini wuhan bo atw 	brak	0
1225044133439508480	jak widać odważni końcu chini lubię coronaviru china 	brak	-1
1225044485953867776	miość czasach zarazi coronaviru 	brak	-1
1225044966755504128	my rządzą tępi biurokraci testi koronawiruscoronaviru dotari polski badani 	brak	0
1225046388674789376	no koronawirusa warszawi wuhan 	brak	0
1225047115266777093	nie panem przekazuję dalej informacj ncov koronawiruscoronaviru największym 	brak	0
1225047257810198529	aktualnościdnia polaci wuhan zarażeni koronawirusem proceduri sytuacji ewentualneg 	brak	0
1225048657235496962	wszysci mówią wuhan zapominają grypi porządku dziennym mylona przeziębieniem 	brak	-1
1225048865381978113	chodzą suchi podpisi liroya zbierali aktywiści wuhan 	brak	-1
1225049248607195138	minist zdrowia wiru wuhan podobni groźni grypi kami jeśli przemawiają dane sta 	brak	0
1225050577392095233	wygra martwi kana vs mem rozprzestrzenia coronaviru 	brak	0
1225051275701768194	spryciarz coronaviru 	brak	0
1225052695708491776	prawdopodobni cza zacząć przygotowywać pandemię ncov koronawiruscoronaviru wiru pewnością 	brak	0
1225053372400721920	koronawiru wuhan rzeczywista liczba chorych razi większa oficjalnej twierdzą eksperci 	brak	0
1225053964649029632	wuhan na zdjęciach zaoga medyczna monitorująca dostarczająca posiki pacjentom zostali poddani kwarant 	brak	-1
1225054264885727232	przeciek zaczynają podawać prawdę zgońów coronaviru chinach 	brak	-1
1225057429810860033	spanish flu amp coronaviru 	brak	0
1225057738796957698	znana polska bylejakoś będziepolaci wuhan umieszczeni ogólnodostępnym skrzydl wrocawskiego szpitala 	brak	-1
1225058432962699265	coronaviru powaaaaa 	brak	0
1225061260947021830	pierwsz potwierdzon zakażeni perinataln coronaviru wuhan 	brak	0
1225062524858642432	naaaawet tygoooodni szpitaaaalu tyyyyyl speeeedzą polaaaaci ewakuowaaaaani wuhan narracja olzadu 	brak	-1
1225063297491206145	lg pull out of mwc due coronaviru concern zdnet 	brak	0
1225063343641235456	dlaciebi coronaviru 	brak	-1
1225063766515208193	osób ewakuowanych chińskiego wuhan zapewnień ministra zostao objętych szczególną ochroną wypad 	brak	0
1225064197333159937	począwszi instytut wuhan wspópraci usa ączi ponoć genomi wirusów sar myszi koron 	brak	0
1225065792607145984	strategi pro pandemi coronaviru koronaviru wuhan wuhancoronaviru 	brak	0
1225067514524241921	wuhan nieco większ rzymu rzymi mln ludzi chini 	brak	-1
1225071739828305931	chini zakazay tradycyjnych pochówków wuhan ciaa ofiar wirusa dezynfekowan identyfikowan kremowan 	brak	0
1225074806997078018	chini dodają now objawi listi diagnostycznej ncov koronawiruscoronaviru dusznośćtrudności oddychan 	brak	0
1225074808804859904	chini rozszerzają klasyfikację pacjentów ncov koronawiruscoronaviru dodając kategorię 	brak	0
1225076677568606208	polsc masek brak zobaczci kolejk lekarza rejestracja chorych coronaviru 	brak	0
1225077189831426049	szokując szczegói wywiadzi lekarzem wuhan eksperci ds zdrowia ustalili absurdalni surow kryte 	brak	0
1225080347941097482	wykad pawa grzesiowskiego koronawiru wuhan ncov gi cmkp 	brak	0
1225080416861937665	wuhan epidemia rozwija cichutku ostrożni seksem 	brak	0
1225080949500715014	od wiadomo instytut wuhan wspópracując usa ączi genomi sar myszi koronawirusów nietoperzi 	brak	0
1225082224183324672	cdc ncov koronawiruscoronaviru nowi wcześniej niezidentyfikowani czowieka wiru różni 	brak	0
1225083111903580161	uczeni szanghaju odkryli nowi koronawiru wuhan wiąż ludzkim ace poprzez biako 	brak	0
1225083494088482816	polaci wuhan umieszczeni ogólnodostępnym skrzydl wrocawskiego szpitala 	brak	-1
1225083906287919106	ej typ konta ig polecaci bizn creator coronaviru trump tweetm rt fav mojcrush mojchlopak 	brak	0
1225084659614277635	czi koronawiru wywoać kryzi jak epidemia wuhan wpywa rynki finansow inwestować niepewn 	brak	0
1225085058383601664	dean koontz przewidzia wirusa wuhan lat 	brak	0
1225086476620353538	coronaviru se bachni ki dua 	brak	0
1225086543863349249	wiru wuhan wytrzymuj trudów podróżi 	brak	0
1225087321772580864	misi dawajci rt pomóżmi mojcrush tweetm tweetmekurwa coronaviru wall moot nike 	brak	0
1225088100965273600	lekarzi leczących szpitalu zarażonych ncov koronawiruscoronaviru hongkongu person 	brak	0
1225090504863420416	potworn krzyki okien mieszkań wuhan koronawiru chini damianchen via 	brak	0
1225090511742083073	wy wuhan wystarczi kichnieci stronę 	brak	0
1225090628347998208	wuhan dżajo 	brak	0
1225091997121306624	ncov koronawiruscoronaviru największ zagrożeni ludzkości najmniej stu lat 	brak	0
1225092928290394119	ciekawi powitano polaków wracających wuhan skoro onet podaj leżą ogólni dostępnym odd 	brak	0
1225093124059549696	hm medyków wuhan obecną ilość chorych czi 	brak	0
1225094392765173761	wuhan sytuacja zmian lepsz wszystki wielkopowierzchniow budynki publiczn przeznaczan prowizori 	brak	-1
1225095288483995649	wg oficjalnych danych umiera dwóch wyleczonych coronaviru koronawiru ncov epidem 	brak	0
1225095639811469312	wśród naukowców toczi dyskusja dugo koronawiruscoronaviru utrzymywać nieożywionych powierz 	brak	0
1225096438515929088	vgxi make dna vaccin in global effort stymi coronaviru 	brak	0
1225097670009786369	ncov koronawiruscoronaviru dla pytających afryka zdiagnozowaa przypadków inform 	brak	0
1225101846244622337	to sa ludzki ogromn dramati rodzic poszli zbadac coronaviru dziewczynka zostala lasc obcych sasiad 	brak	-1
1225104752997957639	wuhan dzajo dasz radę piękni gest solidarności obliczu ogromnego zagrożenia film należi obejrzeć ko 	brak	0
1225104956673400837	llludzi naprawdę wierzą coronaviru wina nnietonietoperzi 	brak	0
1225108996417359873	brakuj miejsc chorych wuhan miasto zamienia centra kulturow szpital 	brak	0
1225109640444121088	naukowiec chińskim wirusi wuhan funkcjonuj laboratorium móg powstać wieszwiecej 	brak	0
1225109660308594688	naukowiec chińskim wirusi wuhan funkcjonuj laboratorium móg powstać wieszwiecej 	brak	0
1225110312241766402	ludzi padają ulicach wstrząsając nagrania wuhan wideo wieszwiecej 	brak	-1
1225112710435803137	wysokiej rangi eksperci dziedzini chorób zakaźnych mówią otwarci koronawiru wuhan osiągnąć statu pandemii 	brak	0
1225113148283334658	koronawiru wuhan ncov wykad dr med pawa grzesiowskiego 	brak	0
1225114523457245184	perspektywi polski chini wuhan tysiąc zachorowań niewiel skali świata śmier 	brak	0
1225117151171837952	masek aptekach brak polaci stalo coronaviru koronawiru 	brak	0
1225118293272514561	te dane niepewn od dni przyrost potwierdzonych przypadków wirusa wuhan wynosi okoo dzienni 	brak	0
1225118898867068930	pojawiy plotki wiru atakuj azjatów czi ilu biaych zachorowao coronaviru 	brak	0
1225120969397821442	formula ilgrand prix shanghai tista tii sospiża jew titmexxa minabba lcoronaviru 	brak	0
1225124012529004545	the latest mechanizacja rolnictwa thank honey coronaviru 	brak	0
1225124100122796033	trzewikodziobi zatrut ludzkim mięsem coronaviru 	brak	0
1225125679202754561	co ściek brzoza karni kurwa jeżyk szymon hoownia wybori coronaviru 	brak	0
1225127424247156737	wygląda wirusa wuhan przepowiedziano powieści oczi ciemności deana koontza wydanej 	brak	0
1225127828615770115	chinach waśni wuhan nietoperz przysmakiem 	brak	0
1225129071610298374	comment novel coronaviru complet genom from the wuhan outbreak now avail in genbank odpowiedź epid 	brak	1
1225129767738978305	appar kuna strand hiv kwa coronaviru 	brak	0
1225130253854658560	nietoperza byle wuhan 	brak	0
1225131611076943872	ma ktoś plakat przykadowi recyklingu albo dbaniu środowisko coronaviru noshametour nosham 	brak	0
1225133940501110785	ncov koronawiruscoronaviru prawdopodobieństwo zakażenia obyw ueeog umiarkowan 	brak	0
1225135423888003073	capcom pracuj coronaviru dlc resid evil potwierdzon info 	brak	0
1225137106156167169	chopi wyluzuj kup bilet wuhan jedź wypocznij 	brak	-1
1225138140417077249	sytuacja chorym sędzią olsztyna chyba viru wuhan trochę ostudzia przypomniaa 	brak	-1
1225138188836114432	zależi wczoraj syszaem chopiec pyta tatę coronaviru król wirusów 	brak	0
1225139439044825090	lancet opublikowa pierwszych raportów temat leczenia pacjentów zainfekowanych wirusem wuhan wnioski 	brak	0
1225140491496411136	dr grzesiowski koronawirusi wuhan wykad opublikowani stroni gi 	brak	0
1225140812754890752	ludzi wuhan 	brak	-1
1225141246496296961	już lepszym kandydatem bybi wiru wuhan pad 	brak	-1
1225143919404515328	parę dni potwierdzonych zachorowań coronaviru byo zaledwi 	brak	0
1225146116720734213	chuj pneumonia czyta njumonia oh god what xdd 	brak	0
1225146784319705093	szanowni frankowicz wiem wieci rozwijająca epidemia coronaviru sprzyja umacnianiu franka 	brak	0
1225150196595724289	genialn china chini coronaviru koronawiru 	brak	0
1225150226639527937	ncov koronawiruscoronaviru cdc informuj samoloti chin lądują wyznaczonych lotniskach 	brak	0
1225150251503443971	kwarantanna wuhan zakażonych może być dużo więcej stycznia who donosia potwierdzonych przypadkach zak 	brak	0
1225151696319414272	dr ewa kurek brexit coronaviru 	brak	1
1225153620422819841	ncov koronawiruscoronaviru rozprzestrzenia zastraszającym tempi rzeczywista liczba zainfekowanyc 	brak	0
1225154629245243392	pewni dugo związku koronawirusem amatorzi zupi nietoperza specjalności restauracji wuhan 	brak	0
1225154730768457731	multi koronawiru wuhan przykro chopakowi 	brak	1
1225155257312980992	koronawiruscoronaviru minist zdrowia dzieli swoimi fantazjami testi wrażliw umożliwiają sz 	brak	0
1225156364718219264	mężczyzna posz nożem kliniki wuhan zaatakowa lekarzi czym zezna czonków rodzini zmaro 	brak	0
1225156960275828736	wyludnioni wuhan koronawirusi 	brak	0
1225158871397928961	nagrania chin wuhan zobaczysz telewizji 	brak	-1
1225159453500231680	państwow laboratoria usa dostay testi ncov koronawiruscoronaviru muszą najpierw przeprowadzić 	brak	0
1225162140652376065	naukowci wiedzą dugo ncov koronawiruscoronaviru utrzymuj powierzchniach nieożywio 	brak	0
1225162287272644608	coronaviru deutschland grippeinfluenza równe zobacz grippesymptom coś wydaj si 	brak	-1
1225164017607548928	chorych coronaviru przywieziono francji wuhan 	brak	0
1225164025169895425	premiera nowego resid evil nie zwyka grypa coronaviru 	brak	0
1225164598153707526	chiński nhc powiedzia niewystarczając zasobi medyczn wuhan przyczyniają wyższego wskaźnika umieraln 	brak	-1
1225165056087928832	skoro wiru rzekomo gini krótkim czasi dokadni dezynfekują pust ulic wuhan sour 	brak	0
1225166479609552897	dlaciebi coronaviru 	brak	-1
1225166542532415488	odkażania baltahji wuhanpneumonia wuhan wuhanoutbreak koronoviru koronawiru 	brak	0
1225167348254040065	gwatowni wzrost liczbi nowych infekcji hubei bybi oznaką ncov koronawiruscoronaviru wymkną si 	brak	0
1225168438735392770	coronaviruskrzykną drzwi diab to pomysuodrzek jezu 	brak	0
1225170413795389440	coronaviru realno 	brak	1
1225175118948814848	kolejn obrazki chin ludźmi uciekającymi kontrolą sprzed szpitala wuhan 	brak	-1
